Chipaque	9484	10015	68.8474	0.6836	79.1550	2.6114	2.6	2650	950	1.2
Chipaque	9484	10015	69.2901	0.4028	79.5292	2.2840	2.6	2650	950	1.2
Chipaque	9484	10015	69.7329	0.1221	79.9171	1.9712	2.6	2650	950	1.2
Chipaque	9484	10015	70.1756	-0.1587	80.2740	1.6244	2.6	2650	950	1.2
Chipaque	9484	10015	70.6184	-0.4395	80.7272	1.4323	2.6	2650	950	1.2
Chipaque	9484	10015	71.0722	-0.6915	81.2138	1.3347	2.6	2650	950	1.2
Chipaque	9484	10015	71.5886	-0.7819	81.7070	1.2640	2.6	2650	950	1.2
Chipaque	9484	10015	72.1051	-0.8723	82.2028	1.2193	2.6	2650	950	1.2
Chipaque	9484	10015	72.6215	-0.9627	82.7004	1.1945	2.6	2650	950	1.2
Chipaque	9484	10015	73.1431	-0.9933	83.1981	1.1697	2.6	2650	950	1.2
Chipaque	9484	10015	73.6674	-0.9941	83.6958	1.1448	2.6	2650	950	1.2
Chipaque	9484	10015	74.1917	-0.9948	84.1934	1.1200	2.6	2650	950	1.2
Chipaque	9484	10015	74.7159	-0.9955	84.6911	1.0952	2.6	2650	950	1.2
Chipaque	9484	10015	75.2402	-0.9962	85.1888	1.0704	2.6	2650	950	1.2
Chipaque	9484	10015	75.7645	-0.9970	85.6864	1.0456	2.6	2650	950	1.2
Chipaque	9484	10015	76.2888	-0.9977	86.1841	1.0208	2.6	2650	950	1.2
Chipaque	9484	10015	76.8130	-0.9984	86.6818	0.9960	2.6	2650	950	1.2
Chipaque	9484	10015	77.3373	-0.9991	87.1795	0.9711	2.6	2650	950	1.2
Chipaque	9484	10015	77.8616	-0.9999	87.6771	0.9463	2.6	2650	950	1.2
Chipaque	9484	10015	78.3858	-1.0006	88.1748	0.9215	2.6	2650	950	1.2
Chipaque	9484	10015	78.9101	-1.0013	88.6725	0.8967	2.6	2650	950	1.2
Chipaque	9484	10015	79.4344	-1.0020	89.1664	0.9074	2.6	2650	950	1.2
Chipaque	9484	10015	79.9568	-0.9636	89.6641	0.9239	2.6	2650	950	1.2
Chipaque	9484	10015	80.4810	-0.9629	90.1622	0.9375	2.6	2650	950	1.2
Chipaque	9484	10015	81.0052	-0.9652	90.6603	0.9510	2.6	2650	950	1.2
Chipaque	9484	10015	81.5295	-0.9676	91.1584	0.9646	2.6	2650	950	1.2
Chipaque	9484	10015	82.0478	-0.9279	91.6565	0.9782	2.6	2650	950	1.2
Chipaque	9484	10015	82.5707	-0.8899	92.1546	0.9917	2.6	2650	950	1.2
Chipaque	9484	10015	83.0936	-0.8519	92.6528	1.0053	2.6	2650	950	1.2
Chipaque	9484	10015	83.6164	-0.8139	93.1509	1.0189	2.6	2650	950	1.2
Chipaque	9484	10015	84.1393	-0.7759	93.6490	1.0324	2.6	2650	950	1.2
Chipaque	9484	10015	84.6622	-0.7379	94.1471	1.0460	2.6	2650	950	1.2
Chipaque	9484	10015	85.1851	-0.6999	94.6452	1.0595	2.6	2650	950	1.2
Chipaque	9484	10015	85.7080	-0.6619	95.1433	1.0731	2.6	2650	950	1.2
Chipaque	9484	10015	86.2309	-0.6239	95.6414	1.0867	2.6	2650	950	1.2
Chipaque	9484	10015	86.7538	-0.5859	96.1395	1.1002	2.6	2650	950	1.2
Chipaque	9484	10015	87.2767	-0.5479	96.6376	1.1138	2.6	2650	950	1.2
Chipaque	9484	10015	87.7996	-0.5099	97.1357	1.1274	2.6	2650	950	1.2
Chipaque	9484	10015	88.3225	-0.4719	97.6332	1.1489	2.6	2650	950	1.2
Chipaque	9484	10015	88.8454	-0.4339	98.1283	1.2056	2.6	2650	950	1.2
Chipaque	9484	10015	89.3682	-0.3959	98.6233	1.2623	2.6	2650	950	1.2
Chipaque	9484	10015	89.8911	-0.3579	99.1184	1.3189	2.6	2650	950	1.2
Chipaque	9484	10015	90.4134	-0.3148	99.6122	1.3855	2.6	2650	950	1.2
Chipaque	9484	10015	90.9311	-0.2317	100.1060	1.4525	2.6	2650	950	1.2
Chipaque	9484	10015	91.4487	-0.1485	100.5980	1.5301	2.6	2650	950	1.2
Chipaque	9484	10015	91.9662	-0.0647	101.0715	1.6716	2.6	2650	950	1.2
Chipaque	9484	10015	92.4820	0.0291	101.5279	1.8707	2.6	2650	950	1.2
Chipaque	9484	10015	92.9978	0.1230	101.9982	2.0339	2.6	2650	950	1.2
Chipaque	9484	10015	93.5104	0.2327	102.4833	2.1420	2.6	2650	950	1.2
Chipaque	9484	10015	93.9888	0.4376	102.9780	2.2000	2.6	2650	950	1.2
Chipaque	9484	10015	94.4636	0.6594	103.4745	2.2045	2.6	2650	950	1.2
Chipaque	9484	10015	94.9566	0.8367	103.9580	2.1036	2.6	2650	950	1.2
Chipaque	9484	10015	95.4690	0.9443	104.4259	1.9325	2.6	2650	950	1.2
Chipaque	9484	10015	95.9884	1.0155	104.8986	1.7753	2.6	2650	950	1.2
Chipaque	9484	10015	96.5120	0.9975	105.3803	1.6491	2.6	2650	950	1.2
Chipaque	9484	10015	97.0113	0.8380	105.8695	1.5555	2.6	2650	950	1.2
Chipaque	9484	10015	97.5132	0.6867	106.3616	1.4770	2.6	2650	950	1.2
Chipaque	9484	10015	98.0229	0.5650	106.8533	1.3969	2.6	2650	950	1.2
Chipaque	9484	10015	98.5406	0.4833	107.3436	1.3082	2.6	2650	950	1.2
Chipaque	9484	10015	99.0615	0.4234	107.8320	1.2095	2.6	2650	950	1.2
Chipaque	9484	10015	99.5823	0.3638	108.3215	1.1168	2.6	2650	950	1.2
Chipaque	9484	10015	100.1020	0.2949	108.8147	1.0467	2.6	2650	950	1.2
Chipaque	9484	10015	100.6201	0.2149	109.3109	1.0054	2.6	2650	950	1.2
Chipaque	9484	10015	101.1390	0.1409	109.8081	1.0139	2.6	2650	950	1.2
Chipaque	9484	10015	101.6609	0.0920	110.2991	1.0906	2.6	2650	950	1.2
Chipaque	9484	10015	102.1846	0.0760	110.7740	1.2372	2.6	2650	950	1.2
Chipaque	9484	10015	102.7060	0.1190	111.2220	1.4522	2.6	2650	950	1.2
Chipaque	9484	10015	103.2154	0.2380	111.6892	1.5462	2.6	2650	950	1.2
Chipaque	9484	10015	103.7013	0.4322	112.1840	1.4904	2.6	2650	950	1.2
Chipaque	9484	10015	104.1509	0.7001	112.6573	1.5645	2.6	2650	950	1.2
Chipaque	9484	10015	104.6657	0.7182	113.1184	1.5368	2.6	2650	950	1.2
Chipaque	9484	10015	105.1875	0.6688	113.5649	1.3187	2.6	2650	950	1.2
Chipaque	9484	10015	105.6608	0.8596	114.0098	1.0956	2.6	2650	950	1.2
Chipaque	9484	10015	106.1541	0.6838	114.4699	0.9045	2.6	2650	950	1.2
Chipaque	9484	10015	106.6236	0.4511	114.9351	0.7262	2.6	2650	950	1.2
Chipaque	9484	10015	107.1133	0.2640	115.4030	0.5547	2.6	2650	950	1.2
Chipaque	9484	10015	107.6104	0.0976	115.8741	0.3924	2.6	2650	950	1.2
Chipaque	9484	10015	108.1094	-0.0633	116.3370	0.2107	2.6	2650	950	1.2
Chipaque	9484	10015	108.6118	-0.2130	116.8001	0.0426	2.6	2650	950	1.2
Chipaque	9484	10015	109.1106	-0.3721	117.2945	-0.0174	2.6	2650	950	1.2
Chipaque	9484	10015	109.6013	-0.5423	117.7876	-0.0196	2.6	2650	950	1.2
Chipaque	9484	10015	110.1237	-0.5836	118.2605	0.1372	2.6	2650	950	1.2
Chipaque	9484	10015	110.6417	-0.5605	118.7069	0.3587	2.6	2650	950	1.2
Chipaque	9484	10015	111.1292	-0.3686	119.0162	0.7397	2.6	2650	950	1.2
