1039423.8978	937742.0231	-3723.3427	Barco	1045	2.5 2500 1000
1039859.1921	937496.8174	-3734.6591	Barco	1045	2.5 2500 1000
1040294.7173	937251.4817	-3745.9816	Barco	1045	2.5 2500 1000
1040453.5015	937162.0369	-3749.0066	Barco	1045	2.5 2500 1000

1048068.8290	932872.2461	-3363.9769	Barco	1050	2.5 2500 1000
1048470.2676	932646.1117	-3322.5318	Barco	1050	2.5 2500 1000
1048904.5615	932401.4695	-3283.3024	Barco	1050	2.5 2500 1000
1049339.4395	932156.4983	-3253.8022	Barco	1050	2.5 2500 1000
1049469.4016	932083.2894	-3244.9861	Barco	1050	2.5 2500 1000

1046440.5158	933789.4913	-3451.8826	Barco	1052	2.5 2500 1000
1046874.8030	933544.8530	-3413.2260	Barco	1052	2.5 2500 1000
1047309.1357	933300.1890	-3374.5653	Barco	1052	2.5 2500 1000
1047743.4684	933055.5250	-3335.9046	Barco	1052	2.5 2500 1000
1048022.6348	932898.2677	-3307.3667	Barco	1052	2.5 2500 1000
1048053.3299	932880.9769	-3304.2289	Barco	1052	2.5 2500 1000

1040493.5448	937139.4801	-3598.1995	Barco	1053	2.5 2500 1000
1040928.5994	936894.4095	-3571.3461	Barco	1053	2.5 2500 1000
1041363.6077	936649.3649	-3544.4956	Barco	1053	2.5 2500 1000
1041798.6160	936404.3203	-3517.6450	Barco	1053	2.5 2500 1000
1042233.6243	936159.2758	-3490.7945	Barco	1053	2.5 2500 1000
1042669.1140	935913.9600	-3477.8016	Barco	1053	2.5 2500 1000
1043103.3697	935669.3394	-3517.5843	Barco	1053	2.5 2500 1000
1043538.5386	935424.2044	-3494.4132	Barco	1053	2.5 2500 1000
1043971.7698	935180.1609	-3441.9401	Barco	1053	2.5 2500 1000
1044401.4119	934938.1391	-3359.2775	Barco	1053	2.5 2500 1000
1044832.0266	934695.5695	-3283.5884	Barco	1053	2.5 2500 1000
1045267.1357	934450.4682	-3308.1925	Barco	1053	2.5 2500 1000
1045701.0327	934206.0496	-3352.8166	Barco	1053	2.5 2500 1000
1046135.9712	933961.0444	-3324.5167	Barco	1053	2.5 2500 1000
1046412.6550	933805.1856	-3300.1764	Barco	1053	2.5 2500 1000

1041988.1684	936297.5436	294.1929	Barco	7610	2.5 2500 1000
1042280.0423	936133.1281	-75.1801	Barco	7610	2.5 2500 1000
1042518.6261	935998.7314	-493.4872	Barco	7610	2.5 2500 1000
1042704.3716	935894.0991	-953.9678	Barco	7610	2.5 2500 1000
1042816.1749	935831.1191	-1428.1705	Barco	7610	2.5 2500 1000
1043262.3922	935579.7604	-1433.4068	Barco	7610	2.5 2500 1000
1043705.0562	935330.4033	-1430.3489	Barco	7610	2.5 2500 1000
1044144.8172	935082.6815	-1391.5060	Barco	7610	2.5 2500 1000
1044589.9207	934831.9503	-1381.9840	Barco	7610	2.5 2500 1000
1045029.8750	934584.1195	-1411.4581	Barco	7610	2.5 2500 1000
1045396.8094	934377.4217	-1485.4125	Barco	7610	2.5 2500 1000
1045391.1025	934380.6365	-1485.0792	Barco	7610	2.5 2500 1000
1045812.8328	934143.0715	-1556.8808	Barco	7610	2.5 2500 1000
1046221.5595	933912.8316	-1581.9554	Barco	7610	2.5 2500 1000
1046376.8008	933825.3826	-1586.2349	Barco	7610	2.5 2500 1000
1046417.5355	933802.4364	-1583.2068	Barco	7610	2.5 2500 1000

1038018.3624	938533.7753	5323.4762	Barco	7928	
1038231.1785	938413.8939	5078.1878	Barco	7928	
1038537.8039	938241.1687	4698.2891	Barco	7928	
1038847.3006	938066.8261	4334.4538	Barco	7928	
1039208.7222	937863.2337	4040.7510	Barco	7928	
1039484.9819	937707.6138	3936.9432	Barco	7928	
1039507.5078	937694.9247	3937.9085	Barco	7928	

1037196.4483	938996.7679	1050.7044	Barco	8356	
1037608.5787	938764.6106	1087.0042	Barco	8356	
1038045.9868	938518.2142	1089.0871	Barco	8356	
1038490.7042	938267.7004	1071.0305	Barco	8356	
1038931.8185	938019.2163	991.0537	Barco	8356	
1039337.3310	937790.7870	762.6443	Barco	8356	
1039736.5640	937565.8950	505.9777	Barco	8356	
1040174.3275	937319.2984	364.3263	Barco	8356	
1040611.5275	937073.0193	285.7074	Barco	8356	
1041045.6210	936828.4900	359.9554	Barco	8356	
1041475.2966	936586.4494	447.9720	Barco	8356	
1041910.1434	936341.4958	477.6554	Barco	8356	
1042057.8219	936258.3071	480.6126	Barco	8356	

1049497.9582	932067.2032	-3025.1057	Barco	8688	2.5 2500 1000
1049715.4079	931944.7116	-3010.7030	Barco	8688	2.5 2500 1000
1049862.2267	931862.0071	-3000.9785	Barco	8688	2.5 2500 1000
1051043.9753	931196.3161	-2904.7718	Barco	8688	2.5 2500 1000
1051237.5978	931087.2467	-2893.9011	Barco	8688	2.5 2500 1000
1051455.0545	930964.7511	-2881.6337	Barco	8688	2.5 2500 1000
1051672.5112	930842.2555	-2869.0597	Barco	8688	2.5 2500 1000
1051889.9679	930719.7600	-2856.2631	Barco	8688	2.5 2500 1000
1052107.4246	930597.2644	-2843.2901	Barco	8688	2.5 2500 1000
1052324.8813	930474.7689	-2830.1758	Barco	8688	2.5 2500 1000
1052542.3380	930352.2733	-2816.9806	Barco	8688	2.5 2500 1000
1052759.7947	930229.7778	-2803.7835	Barco	8688	2.5 2500 1000
1052977.2514	930107.2822	-2790.6277	Barco	8688	2.5 2500 1000
1053194.7081	929984.7866	-2777.6121	Barco	8688	2.5 2500 1000
1053412.1648	929862.2911	-2764.7269	Barco	8688	2.5 2500 1000
1053629.6215	929739.7955	-2751.8679	Barco	8688	2.5 2500 1000
1053847.0782	929617.3000	-2738.9945	Barco	8688	2.5 2500 1000
1054064.5349	929494.8044	-2726.1045	Barco	8688	2.5 2500 1000
1054281.9916	929372.3089	-2713.1693	Barco	8688	2.5 2500 1000
1054499.4483	929249.8133	-2700.2496	Barco	8688	2.5 2500 1000
1054716.9050	929127.3178	-2687.3464	Barco	8688	2.5 2500 1000
1054934.3617	929004.8222	-2674.4508	Barco	8688	2.5 2500 1000
1055151.8184	928882.3266	-2661.5603	Barco	8688	2.5 2500 1000
1055369.2752	928759.8311	-2648.6750	Barco	8688	2.5 2500 1000
1055586.7319	928637.3355	-2635.7947	Barco	8688	2.5 2500 1000
1055804.1886	928514.8399	-2622.9210	Barco	8688	2.5 2500 1000
1056021.6454	928392.3444	-2612.7164	Barco	8688	2.5 2500 1000
1056239.4535	928269.6508	-2614.3138	Barco	8688	2.5 2500 1000
1056457.2617	928146.9573	-2612.5489	Barco	8688	2.5 2500 1000
1056469.7509	928139.9220	-2610.5538	Barco	8688	2.5 2500 1000

982809.4725	969633.5002	2099.8455	Bogota	6945	2.5 2500 1000
982946.3647	969556.3874	2033.2186	Bogota	6945	2.5 2500 1000
983354.3045	969326.5908	1886.9994	Bogota	6945	2.5 2500 1000
983769.3233	969092.8066	1765.2034	Bogota	6945	2.5 2500 1000
984187.7562	968857.0991	1656.8998	Bogota	6945	2.5 2500 1000
984611.8195	968618.2200	1574.6939	Bogota	6945	2.5 2500 1000
985043.7405	968374.9145	1546.2799	Bogota	6945	2.5 2500 1000
985478.3817	968130.0767	1562.5736	Bogota	6945	2.5 2500 1000
985913.1278	967885.1798	1597.8783	Bogota	6945	2.5 2500 1000
986348.1183	967640.1453	1617.4042	Bogota	6945	2.5 2500 1000
986783.3733	967394.9617	1596.6080	Bogota	6945	2.5 2500 1000
987218.9476	967149.5983	1593.5768	Bogota	6945	2.5 2500 1000
987652.1758	966905.5566	1645.6815	Bogota	6945	2.5 2500 1000
987742.3651	966854.7520	1665.5118	Bogota	6945	2.5 2500 1000

1010335.0299	954128.0759	3298.1022	Bogota	6956	
1010364.5111	954111.4688	3276.6231	Bogota	6956	
1010503.5346	954033.1555	3179.3314	Bogota	6956	
1010855.9525	953834.6349	3117.4640	Bogota	6956	
1011242.2265	953617.0429	3255.4594	Bogota	6956	
1011628.8643	953399.2459	3418.5731	Bogota	6956	
1011954.6351	953215.7359	3752.2570	Bogota	6956	
1012304.3513	953018.7373	3991.9180	Bogota	6956	
1012672.0804	952811.5918	4169.5431	Bogota	6956	
1013039.8139	952604.4438	4345.9684	Bogota	6956	
1013407.5578	952397.2899	4517.8415	Bogota	6956	
1013776.8484	952189.2648	4675.6992	Bogota	6956	
1014149.5986	951979.2909	4821.0611	Bogota	6956	
1014517.1528	951772.2439	4982.6522	Bogota	6956	
1014902.1042	951555.3969	5113.8231	Bogota	6956	
1015325.1640	951317.0830	5125.4933	Bogota	6956	
1015743.1138	951081.6477	5060.4995	Bogota	6956	
1016139.8445	950858.1653	5043.2516	Bogota	6956	
1016505.4649	950652.2076	5300.9711	Bogota	6956	
1016885.5874	950438.0808	5464.7288	Bogota	6956	
1017227.7447	950245.3401	5507.4336	Bogota	6956	
1017231.8036	950243.0537	5507.9401	Bogota	6956	

954035.8710	985841.9603	1596.3252	Bogota	8585	2.5 2500 1000
954118.5349	985795.3949	1588.2847	Bogota	8585	2.5 2500 1000
960887.1983	981982.5385	1799.8579	Bogota	8585	2.5 2500 1000
961574.1764	981595.5568	1959.8115	Bogota	8585	2.5 2500 1000
961842.7033	981444.2929	2001.5966	Bogota	8585	2.5 2500 1000
962138.3836	981277.7332	2048.5846	Bogota	8585	2.5 2500 1000
962222.5121	981230.3427	2059.1141	Bogota	8585	2.5 2500 1000
962399.3337	981130.7374	2078.9971	Bogota	8585	2.5 2500 1000
962431.1152	981112.8345	2082.5709	Bogota	8585	2.5 2500 1000

968800.4485	977524.9248	1894.3966	Bogota	8600	
969975.5119	976862.9997	1546.4829	Bogota	8600	
970307.7367	976675.8541	1477.5818	Bogota	8600	
970742.9464	976430.6961	1482.0683	Bogota	8600	
971146.7353	976203.2377	1609.5550	Bogota	8600	
971151.2278	976200.7070	1610.9734	Bogota	8600	
971436.4333	976040.0479	1713.5263	Bogota	8600	
971720.5807	975879.9849	1825.4232	Bogota	8600	
972111.3794	975659.8440	2139.1535	Bogota	8600	
972879.9324	975226.9103	2331.2102	Bogota	8600	
973225.0724	975032.4895	2267.6135	Bogota	8600	
973432.6593	974915.5537	2366.1268	Bogota	8600	
974210.2117	974477.5506	2640.4472	Bogota	8600	
974533.6279	974295.3669	2451.1050	Bogota	8600	
