201.1685	-1.8483	Barco	7823
201.6496	-1.8215	Barco	7823
202.1306	-1.7946	Barco	7823
202.6117	-1.7678	Barco	7823
203.0927	-1.7409	Barco	7823
203.5742	-1.7279	Barco	7823
204.0544	-1.7677	Barco	7823
204.5356	-1.7445	Barco	7823
205.0147	-1.6920	Barco	7823
205.4898	-1.6094	Barco	7823
205.9660	-1.5337	Barco	7823
206.4471	-1.5583	Barco	7823
206.9268	-1.6029	Barco	7823
207.4078	-1.5746	Barco	7823
207.7137	-1.5503	Barco	7823
181.4520	3.1403	Barco	8882
181.9125	3.0566	Barco	8882
182.3687	2.9776	Barco	8882
182.8239	2.8779	Barco	8882
183.2820	2.7569	Barco	8882
183.7293	2.6468	Barco	8882
184.1827	2.5392	Barco	8882
184.6551	2.5005	Barco	8882
185.1298	2.5468	Barco	8882
185.6032	2.6040	Barco	8882
186.0838	2.6069	Barco	8882
186.5722	2.5534	Barco	8882
187.0493	2.4736	Barco	8882
187.5165	2.4078	Barco	8882
187.9983	2.3615	Barco	8882
188.4769	2.3237	Barco	8882
188.9549	2.2495	Barco	8882
189.4289	2.1672	Barco	8882
189.8636	1.9443	Barco	8882
190.2424	1.6376	Barco	8882
190.5888	1.2879	Barco	8882
190.9204	0.9243	Barco	8882
191.2605	0.5665	Barco	8882
191.6584	0.2805	Barco	8882
191.9565	0.1930	Barco	8882
192.4355	0.2340	Barco	8882
192.9172	0.2411	Barco	8882
193.3988	0.2480	Barco	8882
193.8771	0.1915	Barco	8882
194.3164	-0.0136	Barco	8882
194.7459	-0.2390	Barco	8882
195.2151	-0.3415	Barco	8882
195.6829	-0.3788	Barco	8882
196.1454	-0.2583	Barco	8882
196.6029	-0.1240	Barco	8882
197.0667	-0.0496	Barco	8882
197.2243	-0.0317	Barco	8882
197.1524	-0.2315	Barco	8908
197.4689	-0.5843	Barco	8908
197.7291	-0.9930	Barco	8908
197.9315	-1.4433	Barco	8908
198.0571	-1.9225	Barco	8908
198.5178	-1.8227	Barco	8908
198.9657	-1.6480	Barco	8908
199.4151	-1.4800	Barco	8908
199.8711	-1.3472	Barco	8908
200.3246	-1.2341	Barco	8908
200.7002	-1.1983	Barco	8908
201.1490	-1.2028	Barco	8908
201.3789	-1.2188	Barco	8908
201.7870	-1.2673	Barco	8908
201.8187	-1.2708	Barco	8908
200.0161	-1.9742	Barco	9287
200.4670	-1.9848	Barco	9287
200.9486	-1.9961	Barco	9287
201.1241	-1.9991	Barco	9287
207.7675	-1.7023	Barco	9556
208.0076	-1.6830	Barco	9556
208.2477	-1.6636	Barco	9556
208.4878	-1.6443	Barco	9556
208.7280	-1.6250	Barco	9556
208.9681	-1.6057	Barco	9556
209.2082	-1.5863	Barco	9556
209.5169	-1.5578	Barco	9556
209.5508	-1.5546	Barco	9556
209.5680	-1.6144	Barco	9566
210.0119	-1.5729	Barco	9566
210.2520	-1.5533	Barco	9566
210.4911	-1.5338	Barco	9566
210.4733	-1.5780	Barco	9656
210.4742	-1.5780	Barco	9656
210.7150	-1.5724	Barco	9656
210.9558	-1.5669	Barco	9656
211.0997	-1.5636	Barco	9656
211.1391	-1.3451	Barco	9696
211.3799	-1.3399	Barco	9696
211.5425	-1.3364	Barco	9696
211.9789	-1.3210	Barco	9696
212.4153	-1.3057	Barco	9696
212.8517	-1.2903	Barco	9696
213.0660	-1.2876	Barco	9696
213.3067	-1.2846	Barco	9696
213.5475	-1.2812	Barco	9696
213.7882	-1.2776	Barco	9696
214.0290	-1.2739	Barco	9696
214.2697	-1.2700	Barco	9696
214.5105	-1.2660	Barco	9696
214.7512	-1.2620	Barco	9696
214.9920	-1.2581	Barco	9696
215.2327	-1.2543	Barco	9696
215.4735	-1.2506	Barco	9696
215.7142	-1.2470	Barco	9696
215.9549	-1.2433	Barco	9696
216.1957	-1.2396	Barco	9696
216.4364	-1.2359	Barco	9696
216.6772	-1.2322	Barco	9696
216.9179	-1.2285	Barco	9696
217.1587	-1.2248	Barco	9696
217.3994	-1.2212	Barco	9696
217.6401	-1.2175	Barco	9696
217.8809	-1.2138	Barco	9696
218.1216	-1.2102	Barco	9696
218.3623	-1.2092	Barco	9696
218.5201	-1.2163	Barco	9696
218.6716	-1.2215	Barco	9696
221.6531	-1.2109	Barco	9696
222.9049	-1.2405	Barco	9696
137.9857	2.5228	Bogota	8027
138.0039	2.5014	Bogota	8027
138.3297	2.0934	Bogota	8027
138.6973	1.7263	Bogota	8027
139.1255	1.4402	Bogota	8027
139.6109	1.2850	Bogota	8027
140.1186	1.2834	Bogota	8027
140.6131	1.4073	Bogota	8027
141.0909	1.5932	Bogota	8027
141.5803	1.7430	Bogota	8027
142.0854	1.8124	Bogota	8027
142.5946	1.8519	Bogota	8027
143.1005	1.9210	Bogota	8027
143.5955	2.0349	Bogota	8027
144.0721	2.2058	Bogota	8027
144.5329	2.4162	Bogota	8027
144.9915	2.6098	Bogota	8027
145.4675	2.7666	Bogota	8027
145.9667	2.8371	Bogota	8027
146.4752	2.8041	Bogota	8027
146.9764	2.7403	Bogota	8027
147.4655	2.6321	Bogota	8027
147.9549	2.5233	Bogota	8027
148.4550	2.4719	Bogota	8027
148.9626	2.4404	Bogota	8027
149.4719	2.4218	Bogota	8027
149.9802	2.3898	Bogota	8027
150.4875	2.3337	Bogota	8027
150.9952	2.2781	Bogota	8027
151.5043	2.2391	Bogota	8027
152.0141	2.2079	Bogota	8027
152.5231	2.1667	Bogota	8027
153.0298	2.1031	Bogota	8027
153.5368	2.0404	Bogota	8027
154.0462	2.0225	Bogota	8027
154.5562	2.0452	Bogota	8027
155.0664	2.0588	Bogota	8027
155.5756	2.0288	Bogota	8027
156.0817	1.9602	Bogota	8027
156.5876	1.8889	Bogota	8027
157.0950	1.8486	Bogota	8027
157.6008	1.8255	Bogota	8027
158.1028	1.7712	Bogota	8027
158.6021	1.6984	Bogota	8027
159.1056	1.6351	Bogota	8027
159.6145	1.5944	Bogota	8027
160.1167	1.6156	Bogota	8027
160.6194	1.6275	Bogota	8027
161.1192	1.6083	Bogota	8027
161.6093	1.5324	Bogota	8027
162.0929	1.3439	Bogota	8027
162.5719	1.1299	Bogota	8027
163.0666	0.9724	Bogota	8027
163.5750	0.9463	Bogota	8027
164.0603	1.0850	Bogota	8027
164.5084	1.3381	Bogota	8027
164.9608	1.5736	Bogota	8027
165.4456	1.7138	Bogota	8027
165.9418	1.8207	Bogota	8027
166.4182	1.9835	Bogota	8027
166.8762	2.2040	Bogota	8027
167.3551	2.3714	Bogota	8027
167.8625	2.3558	Bogota	8027
168.3489	2.2538	Bogota	8027
168.8678	2.1440	Bogota	8027
169.0501	2.1336	Bogota	8027
169.0906	2.1430	Bogota	8027
63.6617	-1.0296	Bogota	8794
63.7048	-1.0405	Bogota	8794
65.1400	-1.4034	Bogota	8794
66.4210	-1.0113	Bogota	8794
66.5549	-0.9991	Bogota	8794
66.6750	-1.0048	Bogota	8794
66.8229	-0.9844	Bogota	8794
67.0882	-1.0150	Bogota	8794
67.0910	-1.0150	Bogota	8794
170.0224	2.0363	Bogota	8865
170.1819	2.0618	Bogota	8865
170.6262	2.2069	Bogota	8865
171.0896	2.3524	Bogota	8865
171.5963	2.4137	Bogota	8865
172.0967	2.5105	Bogota	8865
172.5950	2.6157	Bogota	8865
173.0936	2.7200	Bogota	8865
173.5915	2.8272	Bogota	8865
174.0913	2.9338	Bogota	8865
174.3575	2.9906	Bogota	8865
112.6284	1.6049	Bogota	9396
113.0594	1.4175	Bogota	9396
