200.2365	-3.7233	Barco	1045
200.7162	-3.7347	Barco	1045
201.1961	-3.7460	Barco	1045
201.3710	-3.7490	Barco	1045
209.7622	-3.3640	Barco	1050
210.2045	-3.3225	Barco	1050
210.6831	-3.2833	Barco	1050
211.1623	-3.2538	Barco	1050
211.3055	-3.2450	Barco	1050
207.9680	-3.4519	Barco	1052
208.4465	-3.4132	Barco	1052
208.9251	-3.3746	Barco	1052
209.4037	-3.3359	Barco	1052
209.7113	-3.3074	Barco	1052
209.7451	-3.3042	Barco	1052
201.4152	-3.5982	Barco	1053
201.8945	-3.5713	Barco	1053
202.3739	-3.5445	Barco	1053
202.8532	-3.5176	Barco	1053
203.3325	-3.4908	Barco	1053
203.8124	-3.4778	Barco	1053
204.2909	-3.5176	Barco	1053
204.7704	-3.4944	Barco	1053
205.2477	-3.4419	Barco	1053
205.7212	-3.3593	Barco	1053
206.1956	-3.2836	Barco	1053
206.6751	-3.3082	Barco	1053
207.1532	-3.3528	Barco	1053
207.6324	-3.3245	Barco	1053
207.9373	-3.3002	Barco	1053
203.0621	0.2942	Barco	7610
203.3837	-0.0752	Barco	7610
203.6466	-0.4935	Barco	7610
203.8512	-0.9540	Barco	7610
203.9744	-1.4282	Barco	7610
204.4661	-1.4334	Barco	7610
204.9539	-1.4303	Barco	7610
205.4384	-1.3915	Barco	7610
205.9289	-1.3820	Barco	7610
206.4137	-1.4115	Barco	7610
206.8180	-1.4854	Barco	7610
206.8117	-1.4851	Barco	7610
207.2764	-1.5569	Barco	7610
207.7267	-1.5820	Barco	7610
207.8978	-1.5862	Barco	7610
207.9427	-1.5832	Barco	7610
198.6878	5.3235	Barco	7928
198.9223	5.0782	Barco	7928
199.2602	4.6983	Barco	7928
199.6012	4.3345	Barco	7928
199.9994	4.0408	Barco	7928
200.3038	3.9369	Barco	7928
200.3287	3.9379	Barco	7928
197.7822	1.0507	Barco	8356
198.2363	1.0870	Barco	8356
198.7182	1.0891	Barco	8356
199.2083	1.0710	Barco	8356
199.6943	0.9911	Barco	8356
200.1412	0.7626	Barco	8356
200.5811	0.5060	Barco	8356
201.0634	0.3643	Barco	8356
201.5452	0.2857	Barco	8356
202.0235	0.3600	Barco	8356
202.4969	0.4480	Barco	8356
202.9761	0.4777	Barco	8356
