0.00
0.0000	0.07540
21.3289	0.1015
21.5314	0.1277
22.0253	0.3197
22.7662	0.3197
23.4247	0.1551
24.1381	-0.03700
24.9338	-0.03700
25.9765	0.1277
26.8819	0.0728
28.2359	-0.01170
34.5071	0.0052
35.5069	0.0254
36.5067	0.0456
37.5065	0.0658
38.5065	0.0673
39.5065	0.0673
40.5065	0.0673
41.5065	0.0673
42.5065	0.0673
43.5065	0.0673
44.5065	0.0673
45.5065	0.0673
46.5065	0.0673
47.5065	0.0673
48.5065	0.0673
49.5065	0.0673
50.5065	0.0673
51.5065	0.0673
52.5065	0.0673
53.5065	0.0673
54.5065	0.0673
55.5065	0.0673
56.5065	0.0673
57.5065	0.0673
58.5065	0.0673
59.5065	0.0673
60.5065	0.0673
61.5065	0.0673
62.5065	0.0673
63.5065	0.0673
64.5065	0.0673
65.5065	0.0673
66.5065	0.0673
67.5065	0.0673
68.5065	0.0673
69.5065	0.0673
70.5065	0.0673
71.5065	0.0673
72.5065	0.0673
73.5065	0.0673
74.5065	0.0673
75.5065	0.0673
76.5065	0.0673
77.5065	0.0673
78.5065	0.0673
79.5065	0.0687
79.9627	0.0624
81.0458	0.0673
88.4288	0.0673
96.6449	0.0673
98.8381	0.0673
101.9754	0.06730
104.2117	0.06730
107.9129	0.06730
112.9927	0.06730
119.7239	0.06730
122.1269	0.06730
124.6683	0.06730
127.2121	0.06730
129.9549	0.06730
133.6426	0.06730
138.0745	0.06730
140.4831	0.06730
143.3283	0.06730
146.1172	0.06730
149.1562	0.06730
155.6913	0.06730
161.4810	0.06730
169.0040	0.06730
174.5366	0.06730
178.1342	0.06730
181.2314	0.06730
184.7546	0.06730
185.8848	0.06730
186.4825	0.06730
187.4674	0.06730
187.8726	0.06730
188.4173	0.06730
188.7752	0.06730
189.1342	0.06730
189.9396	0.06730
190.5744	0.06730
191.5901	0.06730
192.0379	0.06730
192.4691	0.06730
192.8947	0.06730
193.3877	0.06730
194.0729	0.06730
194.4886	0.06730
195.0621	0.06730
195.6316	0.06730
196.1181	0.06730
196.3441	0.06730
196.6285	0.06730
197.4213	0.06730
199.0203	0.06730
199.4738	0.06730
199.6829	0.06730
201.6695	0.06730
202.2735	0.06730
202.7453	0.06730
203.0997	0.06730
203.5083	0.06730
203.9824	0.06730
204.6608	0.06730
205.2499	0.06730
206.0947	0.02320
206.5726	0.04770
207.0719	0.07340
207.5713	0.09900
208.0680	0.15580
208.5637	0.10470
209.0661	0.08180
209.5635	0.09990
210.0642	0.09950
210.5664	0.06760
211.0672	0.05600
211.5682	0.04300
212.0688	0.03450
212.5689	0.03050
213.0690	0.02750
213.5690	0.02450
214.0692	0.02150
214.5693	0.01850
215.0694	0.01550
215.5694	0.01250
216.0695	0.00950
216.5696	0.00650
217.0702	0.00320
217.5705	0.00010
218.0832	-0.0114
218.5832	-0.0137
219.0819	0.01120
219.5973	0.02270
220.0964	0.04740
220.5995	0.06220
221.0995	0.06390
221.6009	0.07020
222.0900	0.09980
222.5899	0.12720
223.0885	0.14360
223.3243	0.15310
223.4675	0.15130
223.9656	0.15400
224.4653	0.14940
224.9703	0.15820
225.4232	0.14670
225.5759	0.12260
225.9226	0.10780
226.4230	0.09980
226.9148	0.12780
227.3860	0.16740
227.8828	0.15580
227.9687	0.15330
228.0696	0.16000
228.5673	0.15850
229.0676	0.13930
229.5699	0.12550
230.0698	0.11550
230.5667	0.12780
230.9284	0.12920
231.1703	0.13940
231.4942	0.17320
231.9925	0.18080
232.4983	0.21820
233.0106	0.27000
233.5191	0.31690
234.0274	0.34340
234.5251	0.28080
234.9910	0.17640
235.6787	0.10980
237.7966	0.14690
238.5274	0.15930
239.5802	0.18410
